2118371 data samples found
Train Epoch: 1 [23100/169469 (0.02408718876540661)]
Train Epoch: 1 [23200/169469 (0.05658694729208946)]
Train Epoch: 1 [23300/169469 (0.03450788930058479)]
Train Epoch: 1 [23400/169469 (0.022996727377176285)]
Train Epoch: 1 [23500/169469 (0.0491376593708992)]
Train Epoch: 1 [23600/169469 (0.02189376950263977)]
Train Epoch: 1 [23700/169469 (0.022162804380059242)]
Train Epoch: 1 [23800/169469 (0.015791364014148712)]
Train Epoch: 1 [23900/169469 (0.027690190821886063)]
Train Epoch: 1 [24000/169469 (0.04683724790811539)]
Train Epoch: 1 [24100/169469 (0.033220499753952026)]
Train Epoch: 1 [24200/169469 (0.028690705075860023)]
Train Epoch: 1 [24300/169469 (0.03664411976933479)]
Train Epoch: 1 [24400/169469 (0.06374877691268921)]
Train Epoch: 1 [24500/169469 (0.04294906184077263)]
Train Epoch: 1 [24600/169469 (0.056617774069309235)]
Train Epoch: 1 [24700/169469 (0.041384007781744)]
Train Epoch: 1 [24800/169469 (0.04157444089651108)]
Train Epoch: 1 [24900/169469 (0.026912106201052666)]
Train Epoch: 1 [25000/169469 (0.04263812676072121)]
Train Epoch: 1 [25100/169469 (0.04691817983984947)]
Train Epoch: 1 [25200/169469 (0.0520789735019207)]
Train Epoch: 1 [25300/169469 (0.021161595359444618)]
Train Epoch: 1 [25400/169469 (0.07539498060941696)]
Train Epoch: 1 [25500/169469 (0.03439106047153473)]
Train Epoch: 1 [25600/169469 (0.045875873416662216)]
Train Epoch: 1 [25700/169469 (0.03171061351895332)]
Train Epoch: 1 [25800/169469 (0.03738744556903839)]
Train Epoch: 1 [25900/169469 (0.06870310753583908)]
Train Epoch: 1 [26000/169469 (0.03820326551795006)]
Train Epoch: 1 [26100/169469 (0.05918586254119873)]
Train Epoch: 1 [26200/169469 (0.044250648468732834)]
Train Epoch: 1 [26300/169469 (0.0489945113658905)]
Train Epoch: 1 [26400/169469 (0.04074960574507713)]
Train Epoch: 1 [26500/169469 (0.04433216527104378)]
Train Epoch: 1 [26600/169469 (0.04054255411028862)]
Train Epoch: 1 [26700/169469 (0.06539545208215714)]
Train Epoch: 1 [26800/169469 (0.04024939239025116)]
Train Epoch: 1 [26900/169469 (0.03409537300467491)]
Train Epoch: 1 [27000/169469 (0.030560821294784546)]
Train Epoch: 1 [27100/169469 (0.03290867805480957)]
Train Epoch: 1 [27200/169469 (0.046077776700258255)]
Train Epoch: 1 [27300/169469 (0.07096624374389648)]
Train Epoch: 1 [27400/169469 (0.05028342083096504)]
Train Epoch: 1 [27500/169469 (0.0482930950820446)]
Train Epoch: 1 [27600/169469 (0.031049374490976334)]
Train Epoch: 1 [27700/169469 (0.027224088087677956)]
Train Epoch: 1 [27800/169469 (0.07103651762008667)]
Train Epoch: 1 [27900/169469 (0.05412018299102783)]
Train Epoch: 1 [28000/169469 (0.05579462647438049)]
Train Epoch: 1 [28100/169469 (0.04517980292439461)]
Train Epoch: 1 [28200/169469 (0.022121155634522438)]
Train Epoch: 1 [28300/169469 (0.053706515580415726)]
Train Epoch: 1 [28400/169469 (0.05813340097665787)]
Train Epoch: 1 [28500/169469 (0.014935758896172047)]
Train Epoch: 1 [28600/169469 (0.024020453914999962)]
Train Epoch: 1 [28700/169469 (0.027454262599349022)]
Train Epoch: 1 [28800/169469 (0.06329125165939331)]
Train Epoch: 1 [28900/169469 (0.06024757772684097)]
Train Epoch: 1 [29000/169469 (0.03661571070551872)]
Train Epoch: 1 [29100/169469 (0.04034643992781639)]
Train Epoch: 1 [29200/169469 (0.04247494414448738)]
Train Epoch: 1 [29300/169469 (0.035713233053684235)]
Train Epoch: 1 [29400/169469 (0.06110537797212601)]
Train Epoch: 1 [29500/169469 (0.06815355271100998)]
Train Epoch: 1 [29600/169469 (0.039617784321308136)]
Train Epoch: 1 [29700/169469 (0.07076012343168259)]
Train Epoch: 1 [29800/169469 (0.05126224830746651)]
Train Epoch: 1 [29900/169469 (0.04346513748168945)]
Train Epoch: 1 [30000/169469 (0.049897994846105576)]
Train Epoch: 1 [30100/169469 (0.02948834002017975)]
Train Epoch: 1 [30200/169469 (0.044581081718206406)]
Train Epoch: 1 [30300/169469 (0.03455214574933052)]
Train Epoch: 1 [30400/169469 (0.03485637903213501)]
Train Epoch: 1 [30500/169469 (0.03799884021282196)]
Train Epoch: 1 [30600/169469 (0.04357575997710228)]
Train Epoch: 1 [30700/169469 (0.007563576102256775)]
Train Epoch: 1 [30800/169469 (0.03412681445479393)]
Train Epoch: 1 [30900/169469 (0.0541897788643837)]
Train Epoch: 1 [31000/169469 (0.0791919082403183)]
Train Epoch: 1 [31100/169469 (0.04288550093770027)]
Train Epoch: 1 [31200/169469 (0.020637735724449158)]
Train Epoch: 1 [31300/169469 (0.0428888201713562)]
Train Epoch: 1 [31400/169469 (0.04602828994393349)]
Train Epoch: 1 [31500/169469 (0.07540526241064072)]
Train Epoch: 1 [31600/169469 (0.03174692392349243)]
Train Epoch: 1 [31700/169469 (0.03070523403584957)]
Train Epoch: 1 [31800/169469 (0.03916868194937706)]
Train Epoch: 1 [31900/169469 (0.030277002602815628)]
Train Epoch: 1 [32000/169469 (0.04394129291176796)]
Train Epoch: 1 [32100/169469 (0.03778746724128723)]
Train Epoch: 1 [32200/169469 (0.02207895740866661)]
Train Epoch: 1 [32300/169469 (0.030798185616731644)]
Train Epoch: 1 [32400/169469 (0.03449191525578499)]
Train Epoch: 1 [32500/169469 (0.022173704579472542)]
Train Epoch: 1 [32600/169469 (0.017801301553845406)]
Train Epoch: 1 [32700/169469 (0.048213180154561996)]
Train Epoch: 1 [32800/169469 (0.046718381345272064)]
Train Epoch: 1 [32900/169469 (0.035481374710798264)]
Train Epoch: 1 [33000/169469 (0.024568114429712296)]
Train Epoch: 1 [33100/169469 (0.07384616136550903)]
Train Epoch: 1 [33200/169469 (0.07159331440925598)]
Train Epoch: 1 [33300/169469 (0.04350495710968971)]
Train Epoch: 1 [33400/169469 (0.02589493989944458)]
Train Epoch: 1 [33500/169469 (0.043988727033138275)]
Train Epoch: 1 [33600/169469 (0.03680485859513283)]
Train Epoch: 1 [33700/169469 (0.06646963208913803)]
Train Epoch: 1 [33800/169469 (0.04700417444109917)]
Train Epoch: 1 [33900/169469 (0.03827593848109245)]
Train Epoch: 1 [34000/169469 (0.022855041548609734)]
Train Epoch: 1 [34100/169469 (0.059616412967443466)]
Train Epoch: 1 [34200/169469 (0.04940027371048927)]
Train Epoch: 1 [34300/169469 (0.026771128177642822)]
Train Epoch: 1 [34400/169469 (0.05556248500943184)]
Train Epoch: 1 [34500/169469 (0.03187950327992439)]
Train Epoch: 1 [34600/169469 (0.04413675144314766)]
Train Epoch: 1 [34700/169469 (0.04478100687265396)]
Train Epoch: 1 [34800/169469 (0.040539126843214035)]
Train Epoch: 1 [34900/169469 (0.03295267000794411)]
Train Epoch: 1 [35000/169469 (0.03498123586177826)]
Train Epoch: 1 [35100/169469 (0.03128749132156372)]
Train Epoch: 1 [35200/169469 (0.059535421431064606)]
Train Epoch: 1 [35300/169469 (0.07031618803739548)]
Train Epoch: 1 [35400/169469 (0.03520626202225685)]
Train Epoch: 1 [35500/169469 (0.04023454338312149)]
Train Epoch: 1 [35600/169469 (0.028266185894608498)]
Train Epoch: 1 [35700/169469 (0.030988633632659912)]
Train Epoch: 1 [35800/169469 (0.0245844516903162)]
Train Epoch: 1 [35900/169469 (0.04949585720896721)]
Train Epoch: 1 [36000/169469 (0.03948075696825981)]
Train Epoch: 1 [36100/169469 (0.06070629507303238)]
Train Epoch: 1 [36200/169469 (0.0397065170109272)]
Train Epoch: 1 [36300/169469 (0.032103944569826126)]
Train Epoch: 1 [36400/169469 (0.06396187841892242)]
Train Epoch: 1 [36500/169469 (0.051358308643102646)]
Train Epoch: 1 [36600/169469 (0.028647026047110558)]
Train Epoch: 1 [36700/169469 (0.04273843392729759)]
Train Epoch: 1 [36800/169469 (0.0259096622467041)]
Train Epoch: 1 [36900/169469 (0.050441522151231766)]
Train Epoch: 1 [37000/169469 (0.049964386969804764)]
Train Epoch: 1 [37100/169469 (0.053213950246572495)]
Train Epoch: 1 [37200/169469 (0.028809446841478348)]
Train Epoch: 1 [37300/169469 (0.054815299808979034)]
Train Epoch: 1 [37400/169469 (0.03203710541129112)]
Train Epoch: 1 [37500/169469 (0.026573842391371727)]
Train Epoch: 1 [37600/169469 (0.045246612280607224)]
Train Epoch: 1 [37700/169469 (0.06321153789758682)]
Train Epoch: 1 [37800/169469 (0.04393400251865387)]
Train Epoch: 1 [37900/169469 (0.03320496901869774)]
Train Epoch: 1 [38000/169469 (0.028399495407938957)]
Train Epoch: 1 [38100/169469 (0.024086566641926765)]
Train Epoch: 1 [38200/169469 (0.03140205889940262)]
Train Epoch: 1 [38300/169469 (0.017836231738328934)]
Train Epoch: 1 [38400/169469 (0.04320775344967842)]
Train Epoch: 1 [38500/169469 (0.02697782590985298)]
Train Epoch: 1 [38600/169469 (0.03319525346159935)]
Train Epoch: 1 [38700/169469 (0.047549664974212646)]
Train Epoch: 1 [38800/169469 (0.04907897859811783)]
Train Epoch: 1 [38900/169469 (0.04065332189202309)]
Train Epoch: 1 [39000/169469 (0.06356783211231232)]
Train Epoch: 1 [39100/169469 (0.017454180866479874)]
Train Epoch: 1 [39200/169469 (0.04358932375907898)]
Train Epoch: 1 [39300/169469 (0.025122476741671562)]
Train Epoch: 1 [39400/169469 (0.023300576955080032)]
Train Epoch: 1 [39500/169469 (0.039271388202905655)]
Train Epoch: 1 [39600/169469 (0.059445418417453766)]
Train Epoch: 1 [39700/169469 (0.04549089074134827)]
Train Epoch: 1 [39800/169469 (0.037382159382104874)]
Train Epoch: 1 [39900/169469 (0.06189652159810066)]
Train Epoch: 1 [40000/169469 (0.03103077970445156)]
Train Epoch: 1 [40100/169469 (0.019453441724181175)]
Train Epoch: 1 [40200/169469 (0.02321881614625454)]
Train Epoch: 1 [40300/169469 (0.0339493490755558)]
Train Epoch: 1 [40400/169469 (0.026401394978165627)]
Train Epoch: 1 [40500/169469 (0.035028886049985886)]
Train Epoch: 1 [40600/169469 (0.050008971244096756)]
Train Epoch: 1 [40700/169469 (0.046839114278554916)]
Train Epoch: 1 [40800/169469 (0.025181332603096962)]
Train Epoch: 1 [40900/169469 (0.03580093011260033)]
Train Epoch: 1 [41000/169469 (0.03515869751572609)]
Train Epoch: 1 [41100/169469 (0.05813032388687134)]
Train Epoch: 1 [41200/169469 (0.08606564253568649)]
Train Epoch: 1 [41300/169469 (0.03168410062789917)]
Train Epoch: 1 [41400/169469 (0.07178092002868652)]
Train Epoch: 1 [41500/169469 (0.0537601001560688)]
Train Epoch: 1 [41600/169469 (0.04668794944882393)]
Train Epoch: 1 [41700/169469 (0.04099050909280777)]
Train Epoch: 1 [41800/169469 (0.04417470470070839)]
Train Epoch: 1 [41900/169469 (0.035365134477615356)]
Train Epoch: 1 [42000/169469 (0.05579110607504845)]
Train Epoch: 1 [42100/169469 (0.04435049369931221)]
Train Epoch: 1 [42200/169469 (0.05667116120457649)]
Train Epoch: 1 [42300/169469 (0.023334380239248276)]
Train Epoch: 1 [42400/169469 (0.03313273563981056)]
Train Epoch: 1 [42500/169469 (0.04836070165038109)]
Train Epoch: 1 [42600/169469 (0.07236891239881516)]
Train Epoch: 1 [42700/169469 (0.05894526466727257)]
Train Epoch: 1 [42800/169469 (0.0657954066991806)]
Train Epoch: 1 [42900/169469 (0.03219558671116829)]
Train Epoch: 1 [43000/169469 (0.0827706977725029)]
Train Epoch: 1 [43100/169469 (0.0665215402841568)]
Train Epoch: 1 [43200/169469 (0.023319154977798462)]
Train Epoch: 1 [43300/169469 (0.04968060180544853)]
Train Epoch: 1 [43400/169469 (0.038799479603767395)]
Train Epoch: 1 [43500/169469 (0.04891525208950043)]
Train Epoch: 1 [43600/169469 (0.04989079385995865)]
Train Epoch: 1 [43700/169469 (0.026427803561091423)]
Train Epoch: 1 [43800/169469 (0.039962586015462875)]
Train Epoch: 1 [43900/169469 (0.0547061450779438)]
Train Epoch: 1 [44000/169469 (0.047029849141836166)]
Train Epoch: 1 [44100/169469 (0.04206125810742378)]
Train Epoch: 1 [44200/169469 (0.058104854077100754)]
Train Epoch: 1 [44300/169469 (0.04640896990895271)]
Train Epoch: 1 [44400/169469 (0.02589244954288006)]
Train Epoch: 1 [44500/169469 (0.05054236575961113)]
Train Epoch: 1 [44600/169469 (0.0445261113345623)]
Train Epoch: 1 [44700/169469 (0.0262635238468647)]
Train Epoch: 1 [44800/169469 (0.01325235702097416)]
Train Epoch: 1 [44900/169469 (0.0476946085691452)]
Train Epoch: 1 [45000/169469 (0.10077674686908722)]
Train Epoch: 1 [45100/169469 (0.03444506973028183)]
Train Epoch: 1 [45200/169469 (0.05667400360107422)]
Train Epoch: 1 [45300/169469 (0.05114293098449707)]
Train Epoch: 1 [45400/169469 (0.02745770290493965)]
Train Epoch: 1 [45500/169469 (0.03653255105018616)]
Train Epoch: 1 [45600/169469 (0.07256358116865158)]
Train Epoch: 1 [45700/169469 (0.03465340659022331)]
Train Epoch: 1 [45800/169469 (0.06696134805679321)]
Train Epoch: 1 [45900/169469 (0.024683430790901184)]
Train Epoch: 1 [46000/169469 (0.018162894994020462)]
Train Epoch: 1 [46100/169469 (0.05884437635540962)]
Train Epoch: 1 [46200/169469 (0.04596796631813049)]
Train Epoch: 1 [46300/169469 (0.04250168427824974)]
Train Epoch: 1 [46400/169469 (0.03021647408604622)]
Train Epoch: 1 [46500/169469 (0.024796118959784508)]
Train Epoch: 1 [46600/169469 (0.036905497312545776)]
Train Epoch: 1 [46700/169469 (0.060280539095401764)]
Train Epoch: 1 [46800/169469 (0.05173295736312866)]
Train Epoch: 1 [46900/169469 (0.0491621308028698)]
Train Epoch: 1 [47000/169469 (0.04569787159562111)]
Train Epoch: 1 [47100/169469 (0.04715516045689583)]
Train Epoch: 1 [47200/169469 (0.01771053485572338)]
Train Epoch: 1 [47300/169469 (0.04570779949426651)]
Train Epoch: 1 [47400/169469 (0.03671452775597572)]
Train Epoch: 1 [47500/169469 (0.028622180223464966)]
Train Epoch: 1 [47600/169469 (0.03524208813905716)]
Train Epoch: 1 [47700/169469 (0.06669645756483078)]
Train Epoch: 1 [47800/169469 (0.07742257416248322)]
Train Epoch: 1 [47900/169469 (0.030711984261870384)]
Train Epoch: 1 [48000/169469 (0.022803818807005882)]
Train Epoch: 1 [48100/169469 (0.04153064638376236)]
Train Epoch: 1 [48200/169469 (0.048165518790483475)]
Train Epoch: 1 [48300/169469 (0.058632075786590576)]
Train Epoch: 1 [48400/169469 (0.030799204483628273)]
Train Epoch: 1 [48500/169469 (0.036119043827056885)]
Train Epoch: 1 [48600/169469 (0.025504279881715775)]
Train Epoch: 1 [48700/169469 (0.0335271917283535)]
Train Epoch: 1 [48800/169469 (0.05208072066307068)]
Train Epoch: 1 [48900/169469 (0.045827943831682205)]
Train Epoch: 1 [49000/169469 (0.07069601863622665)]
Train Epoch: 1 [49100/169469 (0.056439101696014404)]
Train Epoch: 1 [49200/169469 (0.026672596111893654)]
Train Epoch: 1 [49300/169469 (0.02374325320124626)]
Train Epoch: 1 [49400/169469 (0.055250491946935654)]
Train Epoch: 1 [49500/169469 (0.037461914122104645)]
Train Epoch: 1 [49600/169469 (0.033780116587877274)]
Train Epoch: 1 [49700/169469 (0.053783368319272995)]
Train Epoch: 1 [49800/169469 (0.06253796815872192)]
Train Epoch: 1 [49900/169469 (0.028389012441039085)]
Train Epoch: 1 [50000/169469 (0.036583270877599716)]
Train Epoch: 1 [50100/169469 (0.020342150703072548)]
Train Epoch: 1 [50200/169469 (0.039230603724718094)]
Train Epoch: 1 [50300/169469 (0.049818579107522964)]
Train Epoch: 1 [50400/169469 (0.04014522582292557)]
Train Epoch: 1 [50500/169469 (0.05463013797998428)]
Train Epoch: 1 [50600/169469 (0.026921287178993225)]
Train Epoch: 1 [50700/169469 (0.07096387445926666)]
Train Epoch: 1 [50800/169469 (0.04207679256796837)]
Train Epoch: 1 [50900/169469 (0.050320811569690704)]
Train Epoch: 1 [51000/169469 (0.03837163373827934)]
Train Epoch: 1 [51100/169469 (0.05249638110399246)]
Train Epoch: 1 [51200/169469 (0.02870769612491131)]
Train Epoch: 1 [51300/169469 (0.023408500477671623)]
Train Epoch: 1 [51400/169469 (0.07121515274047852)]
Train Epoch: 1 [51500/169469 (0.06267867237329483)]
Train Epoch: 1 [51600/169469 (0.015249411575496197)]
Train Epoch: 1 [51700/169469 (0.04260193929076195)]
Train Epoch: 1 [51800/169469 (0.024609917774796486)]
Train Epoch: 1 [51900/169469 (0.032864730805158615)]
Train Epoch: 1 [52000/169469 (0.028270328417420387)]
Train Epoch: 1 [52100/169469 (0.034492116421461105)]
Train Epoch: 1 [52200/169469 (0.039258524775505066)]
Train Epoch: 1 [52300/169469 (0.023613937199115753)]
Train Epoch: 1 [52400/169469 (0.05366847664117813)]
Train Epoch: 1 [52500/169469 (0.06135330721735954)]
Train Epoch: 1 [52600/169469 (0.024556180462241173)]
Train Epoch: 1 [52700/169469 (0.05335149168968201)]
Train Epoch: 1 [52800/169469 (0.022691532969474792)]
Train Epoch: 1 [52900/169469 (0.06357231736183167)]
Train Epoch: 1 [53000/169469 (0.052208852022886276)]
Train Epoch: 1 [53100/169469 (0.037656478583812714)]
Train Epoch: 1 [53200/169469 (0.05224848911166191)]
Train Epoch: 1 [53300/169469 (0.06584123522043228)]
Train Epoch: 1 [53400/169469 (0.017149198800325394)]
Train Epoch: 1 [53500/169469 (0.043119896203279495)]
Train Epoch: 1 [53600/169469 (0.05363146588206291)]
Train Epoch: 1 [53700/169469 (0.04058999568223953)]
Train Epoch: 1 [53800/169469 (0.0639662966132164)]
Train Epoch: 1 [53900/169469 (0.03363471105694771)]
Train Epoch: 1 [54000/169469 (0.03021644428372383)]
Train Epoch: 1 [54100/169469 (0.0189038198441267)]
Train Epoch: 1 [54200/169469 (0.03245042264461517)]
Train Epoch: 1 [54300/169469 (0.018901484087109566)]
Train Epoch: 1 [54400/169469 (0.046029217541217804)]
Train Epoch: 1 [54500/169469 (0.056282270699739456)]
Train Epoch: 1 [54600/169469 (0.048147838562726974)]
Train Epoch: 1 [54700/169469 (0.03292756900191307)]
Train Epoch: 1 [54800/169469 (0.05072721838951111)]
Train Epoch: 1 [54900/169469 (0.032539792358875275)]
Train Epoch: 1 [55000/169469 (0.01485523022711277)]
Train Epoch: 1 [55100/169469 (0.019529474899172783)]
Train Epoch: 1 [55200/169469 (0.04670339450240135)]
Train Epoch: 1 [55300/169469 (0.09300168603658676)]
Train Epoch: 1 [55400/169469 (0.024731511250138283)]
Train Epoch: 1 [55500/169469 (0.07756327837705612)]
Train Epoch: 1 [55600/169469 (0.035557713359594345)]
Train Epoch: 1 [55700/169469 (0.022926464676856995)]
Train Epoch: 1 [55800/169469 (0.03940528258681297)]
Train Epoch: 1 [55900/169469 (0.09594035148620605)]
Train Epoch: 1 [56000/169469 (0.057092905044555664)]
Train Epoch: 1 [56100/169469 (0.03840410336852074)]
Train Epoch: 1 [56200/169469 (0.028482291847467422)]
Train Epoch: 1 [56300/169469 (0.033518098294734955)]
Train Epoch: 1 [56400/169469 (0.056205738335847855)]
Train Epoch: 1 [56500/169469 (0.07031961530447006)]
Train Epoch: 1 [56600/169469 (0.05498337745666504)]
Train Epoch: 1 [56700/169469 (0.048254530876874924)]
Train Epoch: 1 [56800/169469 (0.08011462539434433)]
Train Epoch: 1 [56900/169469 (0.04751254618167877)]
Train Epoch: 1 [57000/169469 (0.034475892782211304)]
Train Epoch: 1 [57100/169469 (0.07075866311788559)]
Train Epoch: 1 [57200/169469 (0.027565374970436096)]
Train Epoch: 1 [57300/169469 (0.021471574902534485)]
Train Epoch: 1 [57400/169469 (0.051772769540548325)]
Train Epoch: 1 [57500/169469 (0.03688732907176018)]
Train Epoch: 1 [57600/169469 (0.03838644549250603)]
Train Epoch: 1 [57700/169469 (0.04326171800494194)]
Train Epoch: 1 [57800/169469 (0.029172006994485855)]
Train Epoch: 1 [57900/169469 (0.036016106605529785)]
Train Epoch: 1 [58000/169469 (0.05187398940324783)]
Train Epoch: 1 [58100/169469 (0.03418814390897751)]
Train Epoch: 1 [58200/169469 (0.06915237754583359)]
Train Epoch: 1 [58300/169469 (0.03848741948604584)]
Train Epoch: 1 [58400/169469 (0.06578707695007324)]
Train Epoch: 1 [58500/169469 (0.041974589228630066)]
Train Epoch: 1 [58600/169469 (0.08511072397232056)]
Train Epoch: 1 [58700/169469 (0.03758556395769119)]
Train Epoch: 1 [58800/169469 (0.020749308168888092)]
Train Epoch: 1 [58900/169469 (0.05125278979539871)]
Train Epoch: 1 [59000/169469 (0.027228152379393578)]
Train Epoch: 1 [59100/169469 (0.023566989228129387)]
Train Epoch: 1 [59200/169469 (0.046251099556684494)]
Train Epoch: 1 [59300/169469 (0.04630864039063454)]
Train Epoch: 1 [59400/169469 (0.032486457377672195)]
Train Epoch: 1 [59500/169469 (0.026385804638266563)]
Train Epoch: 1 [59600/169469 (0.050530582666397095)]
Train Epoch: 1 [59700/169469 (0.05238107964396477)]
Train Epoch: 1 [59800/169469 (0.0372777059674263)]
Train Epoch: 1 [59900/169469 (0.0490594282746315)]
Train Epoch: 1 [60000/169469 (0.039142291992902756)]
Train Epoch: 1 [60100/169469 (0.054340630769729614)]
Train Epoch: 1 [60200/169469 (0.04247448965907097)]
Train Epoch: 1 [60300/169469 (0.03664775937795639)]
Train Epoch: 1 [60400/169469 (0.03785859793424606)]
Train Epoch: 1 [60500/169469 (0.04179373010993004)]
Train Epoch: 1 [60600/169469 (0.024756625294685364)]
Train Epoch: 1 [60700/169469 (0.024873513728380203)]
Train Epoch: 1 [60800/169469 (0.03038228116929531)]
Train Epoch: 1 [60900/169469 (0.03077341616153717)]
Train Epoch: 1 [61000/169469 (0.061502855271101)]
Train Epoch: 1 [61100/169469 (0.058033354580402374)]
Train Epoch: 1 [61200/169469 (0.022110039368271828)]
Train Epoch: 1 [61300/169469 (0.021222403272986412)]
Train Epoch: 1 [61400/169469 (0.046283844858407974)]
Train Epoch: 1 [61500/169469 (0.04208914563059807)]
Train Epoch: 1 [61600/169469 (0.03559389337897301)]
Train Epoch: 1 [61700/169469 (0.06449299305677414)]
Train Epoch: 1 [61800/169469 (0.021780604496598244)]
Train Epoch: 1 [61900/169469 (0.05637287721037865)]
Train Epoch: 1 [62000/169469 (0.045063477009534836)]
Train Epoch: 1 [62100/169469 (0.062333352863788605)]
Train Epoch: 1 [62200/169469 (0.07498006522655487)]
Train Epoch: 1 [62300/169469 (0.034543078392744064)]
Train Epoch: 1 [62400/169469 (0.03615884110331535)]
Train Epoch: 1 [62500/169469 (0.07260353863239288)]
Train Epoch: 1 [62600/169469 (0.04807810112833977)]
Train Epoch: 1 [62700/169469 (0.08325716108083725)]
Train Epoch: 1 [62800/169469 (0.04723946377635002)]
Train Epoch: 1 [62900/169469 (0.05388641357421875)]
Train Epoch: 1 [63000/169469 (0.05561201646924019)]
Train Epoch: 1 [63100/169469 (0.06360729038715363)]
Train Epoch: 1 [63200/169469 (0.04837353155016899)]
Train Epoch: 1 [63300/169469 (0.019071584567427635)]
Train Epoch: 1 [63400/169469 (0.051103539764881134)]
Train Epoch: 1 [63500/169469 (0.07154198735952377)]
Train Epoch: 1 [63600/169469 (0.014935160055756569)]
Train Epoch: 1 [63700/169469 (0.057425230741500854)]
Train Epoch: 1 [63800/169469 (0.06981510668992996)]
Train Epoch: 1 [63900/169469 (0.03782308101654053)]
Train Epoch: 1 [64000/169469 (0.02798599563539028)]
Train Epoch: 1 [64100/169469 (0.02391483262181282)]
Train Epoch: 1 [64200/169469 (0.04730387032032013)]
Train Epoch: 1 [64300/169469 (0.05279597267508507)]
Train Epoch: 1 [64400/169469 (0.016138941049575806)]
Train Epoch: 1 [64500/169469 (0.024965599179267883)]
Train Epoch: 1 [64600/169469 (0.05642936751246452)]
Train Epoch: 1 [64700/169469 (0.03260711207985878)]
Train Epoch: 1 [64800/169469 (0.021828854456543922)]
Train Epoch: 1 [64900/169469 (0.04385435953736305)]
Train Epoch: 1 [65000/169469 (0.041894592344760895)]
Train Epoch: 1 [65100/169469 (0.06983282417058945)]
Train Epoch: 1 [65200/169469 (0.08189894258975983)]
Train Epoch: 1 [65300/169469 (0.058574378490448)]
Train Epoch: 1 [65400/169469 (0.08243948966264725)]
Train Epoch: 1 [65500/169469 (0.06813476234674454)]
Train Epoch: 1 [65600/169469 (0.0432443842291832)]
Train Epoch: 1 [65700/169469 (0.04203782230615616)]
Train Epoch: 1 [65800/169469 (0.02617592178285122)]
Train Epoch: 1 [65900/169469 (0.05001648887991905)]
Train Epoch: 1 [66000/169469 (0.07764270156621933)]
Train Epoch: 1 [66100/169469 (0.027038419619202614)]
Train Epoch: 1 [66200/169469 (0.04268580675125122)]
Train Epoch: 1 [66300/169469 (0.03176966309547424)]
Train Epoch: 1 [66400/169469 (0.03849691525101662)]
Train Epoch: 1 [66500/169469 (0.04949111118912697)]
Train Epoch: 1 [66600/169469 (0.029841264709830284)]
Train Epoch: 1 [66700/169469 (0.023190470412373543)]
Train Epoch: 1 [66800/169469 (0.05460900068283081)]
Train Epoch: 1 [66900/169469 (0.019582150503993034)]
Train Epoch: 1 [67000/169469 (0.02679808996617794)]
Train Epoch: 1 [67100/169469 (0.0772024616599083)]
Train Epoch: 1 [67200/169469 (0.03737751021981239)]
Train Epoch: 1 [67300/169469 (0.051274627447128296)]
Train Epoch: 1 [67400/169469 (0.05859633907675743)]
Train Epoch: 1 [67500/169469 (0.033409055322408676)]
Train Epoch: 1 [67600/169469 (0.01796559989452362)]
Train Epoch: 1 [67700/169469 (0.044822048395872116)]
Train Epoch: 1 [67800/169469 (0.053946372121572495)]
Train Epoch: 1 [67900/169469 (0.023117510601878166)]
Train Epoch: 1 [68000/169469 (0.037161242216825485)]
Train Epoch: 1 [68100/169469 (0.05459970235824585)]
Train Epoch: 1 [68200/169469 (0.022304130718111992)]
Train Epoch: 1 [68300/169469 (0.06634146720170975)]
Train Epoch: 1 [68400/169469 (0.051808591932058334)]
Train Epoch: 1 [68500/169469 (0.03665803745388985)]
Train Epoch: 1 [68600/169469 (0.023645509034395218)]
Train Epoch: 1 [68700/169469 (0.05281270667910576)]
Train Epoch: 1 [68800/169469 (0.06569202989339828)]
Train Epoch: 1 [68900/169469 (0.05144435912370682)]
Train Epoch: 1 [69000/169469 (0.06209433078765869)]
Train Epoch: 1 [69100/169469 (0.058670785278081894)]
Train Epoch: 1 [69200/169469 (0.01710011065006256)]
Train Epoch: 1 [69300/169469 (0.0338812954723835)]
Train Epoch: 1 [69400/169469 (0.045859578996896744)]
Train Epoch: 1 [69500/169469 (0.04808671027421951)]
Train Epoch: 1 [69600/169469 (0.03068251721560955)]
Train Epoch: 1 [69700/169469 (0.0368814654648304)]
Train Epoch: 1 [69800/169469 (0.024958902969956398)]
Train Epoch: 1 [69900/169469 (0.057696785777807236)]
Train Epoch: 1 [70000/169469 (0.04030624032020569)]
Train Epoch: 1 [70100/169469 (0.05224671959877014)]
Train Epoch: 1 [70200/169469 (0.05399063974618912)]
Train Epoch: 1 [70300/169469 (0.041743408888578415)]
Train Epoch: 1 [70400/169469 (0.018139583989977837)]
Train Epoch: 1 [70500/169469 (0.03919187933206558)]
Train Epoch: 1 [70600/169469 (0.07040052860975266)]
Train Epoch: 1 [70700/169469 (0.030405927449464798)]
Train Epoch: 1 [70800/169469 (0.03007187321782112)]
Train Epoch: 1 [70900/169469 (0.04255063459277153)]
Train Epoch: 1 [71000/169469 (0.03415600210428238)]
Train Epoch: 1 [71100/169469 (0.05398423597216606)]
Train Epoch: 1 [71200/169469 (0.039258893579244614)]
